geneSymbol	ensemblGeneId	trLength
Gm22083	ENSMUSG00000088211	102
Gm22084	ENSMUSG00000088210	105
Gm22085	ENSMUSG00000088969	110
Gm22087	ENSMUSG00000088964	88
Gm22088	ENSMUSG00000088966	117
Gm22089	ENSMUSG00000088961	102
Gm22090	ENSMUSG00000088960	111
Gm22091	ENSMUSG00000080558	127
Gm22092	ENSMUSG00000095805	107
Gm22093	ENSMUSG00000089605	111
Gm22094	ENSMUSG00000089601	117
Gm22095	ENSMUSG00000089609	150
Gm22097	ENSMUSG00000088554	278
Gm22098	ENSMUSG00000088555	85
Gm22099	ENSMUSG00000088550	123
Gm22100	ENSMUSG00000088551	63
Gm22101	ENSMUSG00000088553	103
Gm22102	ENSMUSG00000080380	121
Gm22103	ENSMUSG00000080383	121
Gm22105	ENSMUSG00000080384	116
Gm22106	ENSMUSG00000084493	127
Gm22107	ENSMUSG00000084497	100
Gm22108	ENSMUSG00000095379	106
Gm22109	ENSMUSG00000095376	119
Gm22111	ENSMUSG00000095372	79
Gm22112	ENSMUSG00000096779	121
Gm22113	ENSMUSG00000096774	104
Gm22114	ENSMUSG00000096772	107
Gm22115	ENSMUSG00000096771	133
Gm22116	ENSMUSG00000089416	141
Gm22117	ENSMUSG00000077090	67
Gm22118	ENSMUSG00000093334	171
Gm22119	ENSMUSG00000093335	99
Gm22120	ENSMUSG00000093331	70
Gm22121	ENSMUSG00000092889	54
Gm22122	ENSMUSG00000092888	200
Gm22123	ENSMUSG00000092885	53
Gm22126	ENSMUSG00000065178	142
Gm22127	ENSMUSG00000065173	106
Gm22128	ENSMUSG00000095100	94
Gm22129	ENSMUSG00000096434	107
Gm2213	ENSMUSG00000105999	688
Gm22130	ENSMUSG00000096430	79
Gm22131	ENSMUSG00000096431	94
Gm22132	ENSMUSG00000096432	100
Gm22133	ENSMUSG00000076036	109
Gm22135	ENSMUSG00000089377	108
Gm22136	ENSMUSG00000089376	268
Gm22137	ENSMUSG00000076039	108
Gm22138	ENSMUSG00000089373	128
Gm22139	ENSMUSG00000089372	105
Gm2214	ENSMUSG00000080922	330
Gm22140	ENSMUSG00000089370	120
Gm22141	ENSMUSG00000088028	277
Gm22143	ENSMUSG00000088026	203
Gm22144	ENSMUSG00000088027	102
Gm22145	ENSMUSG00000088021	148
Gm22146	ENSMUSG00000117084	2191
Gm22148	ENSMUSG00000077633	107
Gm22149	ENSMUSG00000077630	136
Gm22149	ENSMUSG00000104848	137
Gm22150	ENSMUSG00000077635	135
Gm22151	ENSMUSG00000080613	58
Gm22152	ENSMUSG00000080616	125
Gm22154	ENSMUSG00000065778	131
Gm22155	ENSMUSG00000065770	162
Gm22156	ENSMUSG00000089034	141
Gm22157	ENSMUSG00000089035	104
Gm22158	ENSMUSG00000089036	126
Gm22159	ENSMUSG00000089037	130
Gm22160	ENSMUSG00000089030	328
Gm22163	ENSMUSG00000089033	135
Gm22164	ENSMUSG00000089038	106
Gm22165	ENSMUSG00000089039	103
Gm22166	ENSMUSG00000093914	121
Gm22169	ENSMUSG00000096639	107
Gm22170	ENSMUSG00000096633	107
Gm22171	ENSMUSG00000096631	110
Gm22174	ENSMUSG00000096635	125
Gm22175	ENSMUSG00000092748	78
Gm22177	ENSMUSG00000092743	158
Gm22180	ENSMUSG00000092747	59
Gm22183	ENSMUSG00000093161	73
Gm22184	ENSMUSG00000093162	62
Gm22186	ENSMUSG00000088447	122
Gm22187	ENSMUSG00000088444	129
Gm22189	ENSMUSG00000077010	86
Gm22190	ENSMUSG00000077015	110
Gm22191	ENSMUSG00000077019	110
Gm22192	ENSMUSG00000094382	85
Gm22193	ENSMUSG00000080518	76
Gm22194	ENSMUSG00000080519	95
Gm22195	ENSMUSG00000080511	108
Gm22196	ENSMUSG00000080515	109
Gm22197	ENSMUSG00000080516	58
Gm22198	ENSMUSG00000084608	307
Gm22199	ENSMUSG00000084609	126
Gm22200	ENSMUSG00000089239	67
Gm22201	ENSMUSG00000084600	59
Gm22202	ENSMUSG00000089233	311
Gm22203	ENSMUSG00000089230	58
Gm22204	ENSMUSG00000084603	327
Gm22205	ENSMUSG00000084604	71
Gm22205	ENSMUSG00000098277	71
Gm22206	ENSMUSG00000089237	116
Gm22207	ENSMUSG00000089234	317
Gm22208	ENSMUSG00000084607	110
Gm2221	ENSMUSG00000109974	418
Gm22210	ENSMUSG00000088726	144
Gm22211	ENSMUSG00000088722	156
Gm22212	ENSMUSG00000088721	106
Gm22213	ENSMUSG00000088189	119
Gm22214	ENSMUSG00000088188	172
Gm22215	ENSMUSG00000088183	96
Gm22216	ENSMUSG00000088182	114
Gm22217	ENSMUSG00000088181	313
Gm22218	ENSMUSG00000088180	59
Gm22219	ENSMUSG00000117737	2063
Gm22220	ENSMUSG00000064605	149
Gm22221	ENSMUSG00000087987	103
Gm22223	ENSMUSG00000087985	125
Gm22224	ENSMUSG00000087982	93
Gm22225	ENSMUSG00000087983	278
Gm22226	ENSMUSG00000087980	109
Gm22227	ENSMUSG00000087981	259
Gm22228	ENSMUSG00000087989	101
Gm22229	ENSMUSG00000064921	108
Gm2223	ENSMUSG00000079297	1350
Gm22231	ENSMUSG00000077844	73
Gm22232	ENSMUSG00000077846	94
Gm22233	ENSMUSG00000095228	114
Gm22234	ENSMUSG00000092647	65
Gm22235	ENSMUSG00000087710	110
Gm22236	ENSMUSG00000087718	106
Gm22238	ENSMUSG00000092963	88
Gm22239	ENSMUSG00000092961	103
Gm22240	ENSMUSG00000092966	82
Gm22242	ENSMUSG00000092965	118
Gm22243	ENSMUSG00000095467	120
Gm22245	ENSMUSG00000064413	103
Gm22246	ENSMUSG00000064412	107
Gm22247	ENSMUSG00000064410	131
Gm22248	ENSMUSG00000064416	150
Gm22249	ENSMUSG00000064419	136
Gm2225	ENSMUSG00000110057	377
Gm22251	ENSMUSG00000096288	107
Gm22252	ENSMUSG00000096287	79
Gm22253	ENSMUSG00000096285	79
Gm22254	ENSMUSG00000096282	110
Gm22255	ENSMUSG00000096281	79
Gm22256	ENSMUSG00000076246	107
Gm22257	ENSMUSG00000089312	301
Gm22258	ENSMUSG00000096868	94
Gm22259	ENSMUSG00000096863	107
Gm22260	ENSMUSG00000096866	107
Gm22261	ENSMUSG00000089316	324
Gm22262	ENSMUSG00000089338	86
Gm22263	ENSMUSG00000094139	104
Gm22264	ENSMUSG00000094137	107
Gm22265	ENSMUSG00000094131	116
Gm22266	ENSMUSG00000077199	138
Gm22267	ENSMUSG00000077196	131
Gm22268	ENSMUSG00000077197	131
Gm22269	ENSMUSG00000077190	130
Gm22270	ENSMUSG00000077222	132
Gm22271	ENSMUSG00000077223	128
Gm22272	ENSMUSG00000077227	134
Gm22273	ENSMUSG00000077228	132
Gm22274	ENSMUSG00000095660	79
Gm22275	ENSMUSG00000084419	310
Gm22276	ENSMUSG00000084418	129
Gm22277	ENSMUSG00000087829	277
Gm22279	ENSMUSG00000087825	93
Gm22281	ENSMUSG00000087823	103
Gm22282	ENSMUSG00000089149	312
Gm22283	ENSMUSG00000064490	161
Gm22284	ENSMUSG00000077320	132
Gm22285	ENSMUSG00000094890	94
Gm22286	ENSMUSG00000094895	107
Gm22287	ENSMUSG00000094896	107
Gm22288	ENSMUSG00000094897	107
Gm2229	ENSMUSG00000103798	710
Gm22290	ENSMUSG00000094275	107
Gm22291	ENSMUSG00000094270	119
Gm22293	ENSMUSG00000065248	109
Gm22294	ENSMUSG00000065242	104
Gm22295	ENSMUSG00000065245	107
Gm22296	ENSMUSG00000065244	103
Gm22297	ENSMUSG00000065246	106
Gm22298	ENSMUSG00000064596	133
Gm22299	ENSMUSG00000064597	136
Gm22299	ENSMUSG00000116186	136
Gm22300	ENSMUSG00000064595	126
Gm22301	ENSMUSG00000064590	107
Gm22302	ENSMUSG00000064591	106
Gm22303	ENSMUSG00000064620	122
Gm22304	ENSMUSG00000064622	129
Gm22305	ENSMUSG00000064624	108
Gm22306	ENSMUSG00000064626	107
Gm22307	ENSMUSG00000096126	107
Gm22308	ENSMUSG00000096124	107
Gm2231	ENSMUSG00000087007	612
Gm22310	ENSMUSG00000088134	116
Gm22311	ENSMUSG00000088631	110
Gm22312	ENSMUSG00000088630	130
Gm22313	ENSMUSG00000088633	129
Gm22314	ENSMUSG00000088632	281
Gm22315	ENSMUSG00000088635	143
Gm22316	ENSMUSG00000088637	216
Gm22317	ENSMUSG00000096206	164
Gm22319	ENSMUSG00000087772	122
Gm22320	ENSMUSG00000087774	312
Gm22321	ENSMUSG00000087777	104
Gm22322	ENSMUSG00000087776	111
Gm22323	ENSMUSG00000094077	109
Gm22324	ENSMUSG00000089528	114
Gm22325	ENSMUSG00000089529	308
Gm22326	ENSMUSG00000089522	351
Gm22327	ENSMUSG00000089524	108
Gm22328	ENSMUSG00000088699	112
Gm2233	ENSMUSG00000113671	1916
Gm22330	ENSMUSG00000088693	115
Gm22331	ENSMUSG00000088691	136
Gm22332	ENSMUSG00000088697	126
Gm22333	ENSMUSG00000088696	101
Gm22334	ENSMUSG00000088695	133
Gm22335	ENSMUSG00000088349	99
Gm22336	ENSMUSG00000088344	107
Gm22337	ENSMUSG00000088346	132
Gm22338	ENSMUSG00000088340	129
Gm22339	ENSMUSG00000088343	62
Gm22340	ENSMUSG00000088342	114
Gm22341	ENSMUSG00000065709	129
Gm22342	ENSMUSG00000084596	298
Gm22343	ENSMUSG00000084597	286
Gm22344	ENSMUSG00000084591	278
Gm22345	ENSMUSG00000084593	107
Gm22346	ENSMUSG00000095035	121
Gm22347	ENSMUSG00000095037	132
Gm22348	ENSMUSG00000095031	79
Gm22349	ENSMUSG00000095033	107
Gm22350	ENSMUSG00000065858	156
Gm22351	ENSMUSG00000065859	107
Gm22352	ENSMUSG00000065851	107
Gm22353	ENSMUSG00000065852	136
Gm22354	ENSMUSG00000065853	70
Gm22355	ENSMUSG00000093476	96
Gm22357	ENSMUSG00000064816	83
Gm22358	ENSMUSG00000064811	122
Gm22359	ENSMUSG00000064818	108
Gm22360	ENSMUSG00000095955	107
Gm22361	ENSMUSG00000089060	176
Gm22362	ENSMUSG00000065036	134
Gm22363	ENSMUSG00000065034	108
Gm22364	ENSMUSG00000065031	98
Gm22365	ENSMUSG00000070263	117
Gm22367	ENSMUSG00000096371	132
Gm22368	ENSMUSG00000076371	109
Gm22369	ENSMUSG00000076370	104
Gm2237	ENSMUSG00000093979	1280.5
Gm22370	ENSMUSG00000076377	83
Gm22371	ENSMUSG00000077776	130
Gm22372	ENSMUSG00000077777	136
Gm22373	ENSMUSG00000077772	89
Gm22374	ENSMUSG00000077771	132
Gm22378	ENSMUSG00000088106	111
Gm22379	ENSMUSG00000088105	131
Gm2238	ENSMUSG00000103138	3669
Gm22380	ENSMUSG00000088104	95
Gm22381	ENSMUSG00000088811	107
Gm22382	ENSMUSG00000088810	130
Gm22383	ENSMUSG00000088813	327
Gm22384	ENSMUSG00000088812	104
Gm22385	ENSMUSG00000088814	101
Gm22386	ENSMUSG00000088817	129
Gm22387	ENSMUSG00000088816	131
Gm22388	ENSMUSG00000088819	248
Gm22389	ENSMUSG00000088818	301
Gm22390	ENSMUSG00000088213	325
Gm22391	ENSMUSG00000094554	79
Gm22392	ENSMUSG00000094551	107
Gm22393	ENSMUSG00000094550	79
Gm22394	ENSMUSG00000093784	76
Gm22395	ENSMUSG00000093780	96
Gm22396	ENSMUSG00000093782	53
Gm22398	ENSMUSG00000095209	125
Gm22401	ENSMUSG00000092668	117
Gm22402	ENSMUSG00000092661	110
Gm22403	ENSMUSG00000092660	84
Gm22406	ENSMUSG00000092664	93
Gm22408	ENSMUSG00000092666	65
Gm22411	ENSMUSG00000093203	126
Gm22413	ENSMUSG00000093206	85
Gm22414	ENSMUSG00000093207	101
Gm22416	ENSMUSG00000094965	88
Gm22417	ENSMUSG00000094960	94
Gm22418	ENSMUSG00000094963	107
Gm22419	ENSMUSG00000094968	121
Gm22420	ENSMUSG00000094969	126
Gm22421	ENSMUSG00000064992	107
Gm22422	ENSMUSG00000064994	135
Gm22423	ENSMUSG00000064795	184
Gm22424	ENSMUSG00000089152	87
Gm22425	ENSMUSG00000089157	138
Gm22426	ENSMUSG00000076999	96
Gm22427	ENSMUSG00000077110	110
Gm22428	ENSMUSG00000089179	132
Gm22429	ENSMUSG00000089178	130
Gm22430	ENSMUSG00000089171	107
Gm22431	ENSMUSG00000089170	107
Gm22433	ENSMUSG00000089175	142
Gm22434	ENSMUSG00000089174	122
Gm22435	ENSMUSG00000089177	128
Gm22438	ENSMUSG00000077237	132
Gm22439	ENSMUSG00000077236	132
Gm2244	ENSMUSG00000092036	1506
Gm22442	ENSMUSG00000087881	144
Gm22443	ENSMUSG00000064824	107
Gm22444	ENSMUSG00000070203	108
Gm22446	ENSMUSG00000095504	104
Gm22447	ENSMUSG00000095507	92
Gm22448	ENSMUSG00000095506	107
Gm22449	ENSMUSG00000095501	79
Gm2245	ENSMUSG00000089647	1887.5
Gm22450	ENSMUSG00000095502	107
Gm22451	ENSMUSG00000084752	151
Gm22452	ENSMUSG00000084753	104
Gm22453	ENSMUSG00000084750	318
Gm22454	ENSMUSG00000064517	107
Gm22455	ENSMUSG00000064514	71
Gm22456	ENSMUSG00000064512	125
Gm22458	ENSMUSG00000064510	107
Gm22459	ENSMUSG00000064511	108
Gm22460	ENSMUSG00000093010	124
Gm22461	ENSMUSG00000093013	70
Gm22463	ENSMUSG00000093015	101
Gm22464	ENSMUSG00000093014	64
Gm22466	ENSMUSG00000093019	69
Gm22468	ENSMUSG00000080330	120
Gm22469	ENSMUSG00000077306	133
Gm22470	ENSMUSG00000077305	130
Gm22471	ENSMUSG00000077304	130
Gm22472	ENSMUSG00000077303	134
Gm22473	ENSMUSG00000077302	132
Gm22474	ENSMUSG00000095740	107
Gm22475	ENSMUSG00000095747	102
Gm22476	ENSMUSG00000095744	100
Gm22477	ENSMUSG00000084518	316
Gm22478	ENSMUSG00000084519	154
Gm22479	ENSMUSG00000084515	81
Gm22480	ENSMUSG00000084517	128
Gm22481	ENSMUSG00000084511	192
Gm22482	ENSMUSG00000084512	359
Gm22483	ENSMUSG00000088611	274
Gm22484	ENSMUSG00000088617	306
Gm22485	ENSMUSG00000088615	109
Gm22486	ENSMUSG00000080465	137
Gm22488	ENSMUSG00000080461	127
Gm22488	ENSMUSG00000116476	127
Gm22489	ENSMUSG00000080463	62
Gm22490	ENSMUSG00000087813	119
Gm22491	ENSMUSG00000087815	102
Gm22492	ENSMUSG00000087817	297
Gm22493	ENSMUSG00000077682	132
Gm22494	ENSMUSG00000077683	128
Gm22495	ENSMUSG00000077680	126
Gm22496	ENSMUSG00000077681	88
Gm22497	ENSMUSG00000077687	131
Gm22498	ENSMUSG00000077685	86
Gm22499	ENSMUSG00000077689	135
Gm22500	ENSMUSG00000089607	99
Gm22501	ENSMUSG00000089606	127
Gm22502	ENSMUSG00000064422	107
Gm22503	ENSMUSG00000089608	115
Gm22504	ENSMUSG00000064897	139
Gm22505	ENSMUSG00000064890	108
Gm22506	ENSMUSG00000088558	98
Gm22507	ENSMUSG00000064707	160
Gm22508	ENSMUSG00000064706	110
Gm22509	ENSMUSG00000064709	107
Gm22510	ENSMUSG00000096048	79
Gm22511	ENSMUSG00000096041	79
Gm22513	ENSMUSG00000096349	164
Gm22514	ENSMUSG00000084496	308
Gm22515	ENSMUSG00000088898	305
Gm22516	ENSMUSG00000088891	124
Gm22517	ENSMUSG00000088890	136
Gm22518	ENSMUSG00000088892	68
Gm22519	ENSMUSG00000088895	178
Gm22520	ENSMUSG00000088894	129
Gm22521	ENSMUSG00000088897	134
Gm22522	ENSMUSG00000088896	151
Gm22523	ENSMUSG00000089321	100
Gm22524	ENSMUSG00000094625	79
Gm22527	ENSMUSG00000089441	106
Gm22528	ENSMUSG00000089443	104
Gm22529	ENSMUSG00000089442	123
Gm2253	ENSMUSG00000110244	414
Gm22530	ENSMUSG00000089445	118
Gm22531	ENSMUSG00000089444	140
Gm22532	ENSMUSG00000089447	140
Gm22533	ENSMUSG00000089446	274
Gm22534	ENSMUSG00000088798	104
Gm22535	ENSMUSG00000088799	119
Gm22536	ENSMUSG00000088796	134
Gm22537	ENSMUSG00000088797	199
Gm22538	ENSMUSG00000088794	299
Gm22539	ENSMUSG00000088792	117
Gm22540	ENSMUSG00000088793	117
Gm22541	ENSMUSG00000088790	127
Gm22542	ENSMUSG00000088791	95
Gm22543	ENSMUSG00000077535	94
Gm22544	ENSMUSG00000077537	127
Gm22545	ENSMUSG00000077538	132
Gm22546	ENSMUSG00000077539	130
Gm22547	ENSMUSG00000095289	101
Gm22548	ENSMUSG00000095282	78
Gm22549	ENSMUSG00000095281	107
Gm22550	ENSMUSG00000095284	107
Gm22551	ENSMUSG00000088420	103
Gm22552	ENSMUSG00000088421	337
Gm22553	ENSMUSG00000088422	295
Gm22554	ENSMUSG00000088423	147
Gm22555	ENSMUSG00000088426	62
Gm22556	ENSMUSG00000088428	100
Gm22557	ENSMUSG00000088429	102
Gm22558	ENSMUSG00000087951	95
Gm22559	ENSMUSG00000087954	134
Gm22560	ENSMUSG00000087957	120
Gm22561	ENSMUSG00000087956	84
Gm22562	ENSMUSG00000087959	111
Gm22563	ENSMUSG00000087958	269
Gm22565	ENSMUSG00000093281	69
Gm22566	ENSMUSG00000093282	85
Gm22567	ENSMUSG00000093283	342
Gm22569	ENSMUSG00000093286	124
Gm22571	ENSMUSG00000064918	70
Gm22572	ENSMUSG00000064919	105
Gm22573	ENSMUSG00000064916	102
Gm22574	ENSMUSG00000064917	60
Gm22575	ENSMUSG00000064915	110
Gm22576	ENSMUSG00000065667	104
Gm22577	ENSMUSG00000065665	109
Gm22578	ENSMUSG00000065664	107
Gm22579	ENSMUSG00000065663	133
Gm22580	ENSMUSG00000065661	107
Gm22581	ENSMUSG00000065669	136
Gm22582	ENSMUSG00000076238	94
Gm22583	ENSMUSG00000096238	107
Gm22584	ENSMUSG00000096231	92
Gm22586	ENSMUSG00000088132	122
Gm22587	ENSMUSG00000088136	298
Gm22588	ENSMUSG00000088135	140
Gm22589	ENSMUSG00000075770	77
Gm22590	ENSMUSG00000077435	128
Gm22591	ENSMUSG00000077431	106
Gm22592	ENSMUSG00000077430	131
Gm22593	ENSMUSG00000077433	109
Gm22594	ENSMUSG00000077439	130
Gm22595	ENSMUSG00000077438	130
Gm22596	ENSMUSG00000088226	316
Gm22597	ENSMUSG00000088227	80
Gm22598	ENSMUSG00000088225	127
Gm22599	ENSMUSG00000088222	132
Gm2260	ENSMUSG00000098428	657
Gm22600	ENSMUSG00000088223	269
Gm22601	ENSMUSG00000088220	250
Gm22602	ENSMUSG00000088221	95
Gm22603	ENSMUSG00000088228	96
Gm22604	ENSMUSG00000088229	311
Gm22605	ENSMUSG00000088914	108
Gm22606	ENSMUSG00000088915	103
Gm22607	ENSMUSG00000088916	105
Gm22608	ENSMUSG00000088910	103
Gm22609	ENSMUSG00000088911	121
Gm22611	ENSMUSG00000088913	150
Gm22612	ENSMUSG00000088918	101
Gm22613	ENSMUSG00000084628	292
Gm22614	ENSMUSG00000094812	165
Gm22615	ENSMUSG00000094815	70
Gm22616	ENSMUSG00000095853	100
Gm22617	ENSMUSG00000095851	70
Gm22618	ENSMUSG00000095857	107
Gm22619	ENSMUSG00000095856	110
Gm22620	ENSMUSG00000064634	133
Gm22621	ENSMUSG00000094188	74
Gm22622	ENSMUSG00000094183	129
Gm22623	ENSMUSG00000094452	107
Gm22624	ENSMUSG00000094454	108
Gm22625	ENSMUSG00000094456	126
Gm22626	ENSMUSG00000094457	126
Gm22627	ENSMUSG00000094458	79
Gm22628	ENSMUSG00000095584	107
Gm22629	ENSMUSG00000095587	79
Gm22630	ENSMUSG00000095581	79
Gm22631	ENSMUSG00000093869	94
Gm22632	ENSMUSG00000093860	79
Gm22633	ENSMUSG00000093864	107
Gm22634	ENSMUSG00000096214	164
Gm22635	ENSMUSG00000096748	126
Gm22636	ENSMUSG00000088767	275
Gm22637	ENSMUSG00000088769	283
Gm22638	ENSMUSG00000094848	107
Gm22639	ENSMUSG00000094842	125
Gm22640	ENSMUSG00000094847	79
Gm22642	ENSMUSG00000093093	252
Gm22643	ENSMUSG00000093092	101
Gm22645	ENSMUSG00000096451	107
Gm22646	ENSMUSG00000092871	115
Gm22649	ENSMUSG00000092875	298
Gm22650	ENSMUSG00000092879	105
Gm22651	ENSMUSG00000088497	94
Gm22652	ENSMUSG00000065141	131
Gm22654	ENSMUSG00000088499	105
Gm22654	ENSMUSG00000098587	105
Gm22655	ENSMUSG00000093388	96
Gm22656	ENSMUSG00000077387	171
Gm22657	ENSMUSG00000077385	132
Gm22658	ENSMUSG00000077384	155
Gm22659	ENSMUSG00000077383	130
Gm22660	ENSMUSG00000077381	130
Gm22661	ENSMUSG00000077380	132
Gm22662	ENSMUSG00000093031	256
Gm22663	ENSMUSG00000089346	102
Gm22664	ENSMUSG00000089344	105
Gm22665	ENSMUSG00000089345	275
Gm22666	ENSMUSG00000089342	164
Gm22667	ENSMUSG00000089343	328
Gm22668	ENSMUSG00000089341	260
Gm22669	ENSMUSG00000089348	318
Gm2267	ENSMUSG00000115707	1740
Gm22670	ENSMUSG00000089349	143
Gm22671	ENSMUSG00000077608	134
Gm22672	ENSMUSG00000077602	134
Gm22673	ENSMUSG00000077603	131
Gm22674	ENSMUSG00000077601	131
Gm22675	ENSMUSG00000089055	104
Gm22676	ENSMUSG00000080622	129
Gm22677	ENSMUSG00000080627	108
Gm22678	ENSMUSG00000080624	101
Gm22679	ENSMUSG00000080625	100
Gm22680	ENSMUSG00000065782	69
Gm22681	ENSMUSG00000065787	106
Gm22682	ENSMUSG00000065788	107
Gm22683	ENSMUSG00000064788	137
Gm22684	ENSMUSG00000064783	132
Gm22685	ENSMUSG00000064782	106
Gm22686	ENSMUSG00000064781	100
Gm22687	ENSMUSG00000088926	105
Gm22689	ENSMUSG00000076407	110
Gm22690	ENSMUSG00000092795	110
Gm22692	ENSMUSG00000092796	125
Gm22693	ENSMUSG00000092790	442
Gm22694	ENSMUSG00000092792	70
Gm22696	ENSMUSG00000093114	68
Gm22697	ENSMUSG00000092935	63
Gm22698	ENSMUSG00000093116	108
Gm22699	ENSMUSG00000093117	105
Gm2270	ENSMUSG00000113884	797
Gm22701	ENSMUSG00000093112	291
Gm22702	ENSMUSG00000093113	69
Gm22704	ENSMUSG00000064961	137
Gm22706	ENSMUSG00000088532	112
Gm22707	ENSMUSG00000077022	110
Gm22708	ENSMUSG00000089612	103
Gm22709	ENSMUSG00000080543	111
Gm22710	ENSMUSG00000080542	125
Gm22711	ENSMUSG00000080540	133
Gm22711	ENSMUSG00000105884	135
Gm22713	ENSMUSG00000080545	130
Gm22714	ENSMUSG00000080544	78
Gm22715	ENSMUSG00000080549	91
Gm22716	ENSMUSG00000095178	107
Gm22717	ENSMUSG00000084652	171
Gm22718	ENSMUSG00000084650	315
Gm2272	ENSMUSG00000103433	582
Gm22720	ENSMUSG00000084659	87
Gm22721	ENSMUSG00000084658	83
Gm22722	ENSMUSG00000095175	132
Gm22723	ENSMUSG00000095176	129
Gm22724	ENSMUSG00000088716	127
Gm22725	ENSMUSG00000088717	110
Gm22726	ENSMUSG00000088714	179
Gm22727	ENSMUSG00000088715	116
Gm22728	ENSMUSG00000088712	129
Gm22729	ENSMUSG00000088713	129
Gm22730	ENSMUSG00000088710	171
Gm22731	ENSMUSG00000088711	94
Gm22732	ENSMUSG00000088718	121
Gm22733	ENSMUSG00000088719	91
Gm22738	ENSMUSG00000065374	147
Gm22739	ENSMUSG00000065371	160
Gm2274	ENSMUSG00000098369	609
Gm22740	ENSMUSG00000065373	109
Gm22741	ENSMUSG00000065372	165
Gm22743	ENSMUSG00000065379	133
Gm22744	ENSMUSG00000065378	65
Gm22745	ENSMUSG00000095435	70
Gm22746	ENSMUSG00000064428	107
Gm22747	ENSMUSG00000064429	107
Gm22748	ENSMUSG00000064427	136
Gm22749	ENSMUSG00000064424	107
Gm22750	ENSMUSG00000076030	103
Gm22751	ENSMUSG00000076031	109
Gm22752	ENSMUSG00000076037	109
Gm22753	ENSMUSG00000065591	107
Gm22755	ENSMUSG00000087768	100
Gm22756	ENSMUSG00000096851	107
Gm22757	ENSMUSG00000076234	96
Gm22758	ENSMUSG00000076230	96
Gm22759	ENSMUSG00000076231	96
Gm22760	ENSMUSG00000076232	93
Gm22761	ENSMUSG00000076233	96
Gm22762	ENSMUSG00000088020	137
Gm22763	ENSMUSG00000088999	107
Gm22764	ENSMUSG00000088995	92
Gm22765	ENSMUSG00000088996	128
Gm22766	ENSMUSG00000088997	99
Gm22767	ENSMUSG00000088990	165
Gm22768	ENSMUSG00000088991	153
Gm22769	ENSMUSG00000088992	98
Gm22770	ENSMUSG00000088993	67
Gm22771	ENSMUSG00000077637	91
Gm22772	ENSMUSG00000077639	121
Gm22773	ENSMUSG00000093160	78
Gm22774	ENSMUSG00000076038	109
Gm22775	ENSMUSG00000094101	120
Gm22776	ENSMUSG00000094109	94
Gm22777	ENSMUSG00000077279	129
Gm22778	ENSMUSG00000077278	128
Gm22779	ENSMUSG00000077273	107
Gm22780	ENSMUSG00000077272	132
Gm22781	ENSMUSG00000077271	137
Gm22782	ENSMUSG00000077270	132
Gm22783	ENSMUSG00000077277	107
Gm22784	ENSMUSG00000077276	132
Gm22785	ENSMUSG00000077275	132
Gm22786	ENSMUSG00000077274	122
Gm22787	ENSMUSG00000088502	73
Gm22788	ENSMUSG00000088501	61
Gm22789	ENSMUSG00000088509	130
Gm22790	ENSMUSG00000087854	129
Gm22791	ENSMUSG00000087857	145
Gm22792	ENSMUSG00000087850	133
Gm22793	ENSMUSG00000087852	330
Gm22794	ENSMUSG00000087853	306
Gm22795	ENSMUSG00000087858	118
Gm22796	ENSMUSG00000087859	106
Gm22797	ENSMUSG00000065924	131
Gm22798	ENSMUSG00000065926	107
Gm22800	ENSMUSG00000093368	94
Gm22801	ENSMUSG00000093365	84
Gm22802	ENSMUSG00000093362	89
Gm22803	ENSMUSG00000088674	283
Gm22804	ENSMUSG00000088677	101
Gm22805	ENSMUSG00000064673	107
Gm22806	ENSMUSG00000064672	136
Gm22807	ENSMUSG00000064671	129
Gm22808	ENSMUSG00000064670	107
Gm22809	ENSMUSG00000064677	156
Gm22810	ENSMUSG00000064675	158
Gm22811	ENSMUSG00000088093	154
Gm22812	ENSMUSG00000096462	94
Gm22813	ENSMUSG00000105450	123
Gm22813	ENSMUSG00000105886	124
Gm22814	ENSMUSG00000088077	104
Gm22815	ENSMUSG00000088076	62
Gm22816	ENSMUSG00000088075	117
Gm22817	ENSMUSG00000088073	356
Gm22818	ENSMUSG00000088071	104
Gm22819	ENSMUSG00000088070	303
Gm22820	ENSMUSG00000087830	329
Gm22821	ENSMUSG00000094717	107
Gm22822	ENSMUSG00000094713	107
Gm22823	ENSMUSG00000094710	107
Gm22824	ENSMUSG00000078061	92
Gm22825	ENSMUSG00000094718	101
Gm22826	ENSMUSG00000065708	165
Gm22827	ENSMUSG00000065700	107
Gm22828	ENSMUSG00000065702	107
Gm22829	ENSMUSG00000065705	106
Gm22830	ENSMUSG00000065706	130
Gm22831	ENSMUSG00000093947	109
Gm22832	ENSMUSG00000093946	108
Gm22833	ENSMUSG00000093944	132
Gm22834	ENSMUSG00000093943	79
Gm22836	ENSMUSG00000089066	61
Gm22838	ENSMUSG00000089062	99
Gm22839	ENSMUSG00000089061	304
Gm22840	ENSMUSG00000089069	136
Gm22841	ENSMUSG00000089068	62
Gm22842	ENSMUSG00000088334	118
Gm22843	ENSMUSG00000088335	134
Gm22845	ENSMUSG00000088337	104
Gm22846	ENSMUSG00000088331	270
Gm22847	ENSMUSG00000088332	105
Gm22849	ENSMUSG00000088338	307
Gm22850	ENSMUSG00000088339	82
